,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,218,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output218,64.013,,,Ryan Holmes,2020-11-29T11:00:22,13888408,0,[],normal,7173.39,1.966388888888889,7178.303280821918,1.9677357305936074,0.0033333333333331883,87403.87759131294,12.176119365815534,1341.4400000004098,1824,1455,361,0.105,752.27092,4541.37,795.83,"[48, 40]",roundrobin,30,27,1350,80,1,55f29d1874414d00d9cd37bdad3476cf634efc20,2020-11-29 09:02:32 +1100,manifests/restart.yaml,['2020-11-29 09:02:32: Run 218'],486576,True
,219,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output219,64.069,,,Ryan Holmes,2020-11-29T12:58:22,13888678,0,[],normal,7164.27,1.9638888888888888,7169.177034246576,1.96523401826484,0.002777777777777768,87428.37966101695,12.19503706539519,1372.160000000149,1824,1455,361,0.104,741.808655,4518.43,784.09,"[48, 40]",roundrobin,30,27,1350,80,1,c22826e24534ec49f096ef39678ea9d44a68cb22,2020-11-29 11:00:41 +1100,manifests/restart.yaml,['2020-11-29 11:00:41: Run 219'],488808,True
,220,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output220,64.035,,,Ryan Holmes,2020-11-29T14:57:04,13890446,0,[],normal,7163.25,1.9636111111111112,7168.156335616438,1.9649560502283105,0.014722222222222081,86900.42122999158,12.123120250350738,1341.4400000004098,1824,1455,361,0.103,738.959211,4542.71,781.67,"[48, 40]",roundrobin,30,27,1350,80,1,c4a068e07e910ab6111010946e2c771e575e7b79,2020-11-29 12:59:20 +1100,manifests/restart.yaml,['2020-11-29 12:59:20: Run 220'],491040,True
,221,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output221,64.109,,,Ryan Holmes,2020-11-29T16:57:22,13891735,0,[],normal,7300.05,2.0011111111111113,7285.090881147541,1.9970104735883427,0.0038888888888886086,87382.14463840399,11.994654022029117,1372.160000000149,1824,1455,361,0.102,738.86001,4666.53,781.17,"[48, 40]",roundrobin,30,27,1350,80,1,69eb2402e7fcab31153a726419ebcdf823a5a611,2020-11-29 14:57:33 +1100,manifests/restart.yaml,['2020-11-29 14:57:33: Run 221'],493272,True
,222,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output222,64.085,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart222,4.849,Ryan Holmes,2020-11-29T18:57:50,13894317,0,[],normal,7312.21,2.0044444444444443,7317.218363013699,2.005817351598173,0.0033333333333334103,87406.60542335364,11.945332377282506,1382.4000000003725,1824,1455,361,0.098,698.84155,4544.24,741.52,"[48, 40]",roundrobin,30,27,1350,80,1,8b7cdefdf3ec5b44cb652d1503532aef35a65f17,2020-11-29 16:57:48 +1100,manifests/restart.yaml,['2020-11-29 16:57:48: Run 222'],495504,True
,223,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output223,64.126,,,Ryan Holmes,2020-11-29T20:59:52,13896932,0,[],normal,7186.56,1.97,7191.482301369863,1.971349315068493,0.06388888888888888,84801.80060092872,11.79197793266839,1341.4400000004098,1824,1455,361,0.106,758.494496,4544.99,801.53,"[48, 40]",roundrobin,30,27,1350,80,1,b33dced58e3e991c2668e80aa6a0444c310cd787,2020-11-29 19:01:53 +1100,manifests/restart.yaml,['2020-11-29 19:01:53: Run 223'],497736,True
,224,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output224,64.076,,,Ryan Holmes,2020-11-29T22:59:12,13897556,0,[],normal,7237.23,1.9838888888888888,7242.1870068493145,1.9852477168949771,0.0050000000000001155,87331.93743016759,12.058779668016474,1341.4400000004098,1824,1455,361,0.111,799.235742,4556.48,842.98,"[48, 40]",roundrobin,30,27,1350,80,1,61107ae61863b7be88b3d0f6b69e563d10013e84,2020-11-29 21:00:23 +1100,manifests/restart.yaml,['2020-11-29 21:00:23: Run 224'],499968,True
,225,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output225,64.163,,,Ryan Holmes,2020-11-30T00:57:59,13898948,0,[],normal,7209.87,1.976388888888889,7195.095676229508,1.9723389116575594,0.0033333333333331883,87404.62578925214,12.147805911464314,1382.4000000003725,1824,1455,361,0.102,734.782665,4567.2,776.98,"[48, 40]",roundrobin,30,27,1350,80,1,0d14fd5f3502d5aaaf828493bc34b2ab48f35244,2020-11-29 22:59:50 +1100,manifests/restart.yaml,['2020-11-29 22:59:50: Run 225'],502200,True
,226,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output226,64.055,,,Ryan Holmes,2020-11-30T02:56:05,13899605,0,[],normal,7166.29,1.9644444444444444,7171.198417808219,1.9657899543378996,0.0038888888888888307,87378.98052497883,12.184711039090876,1382.4000000003725,1824,1455,361,0.105,745.850904,4530.53,789.84,"[48, 40]",roundrobin,30,27,1350,80,1,269631a8f526a3bfa4e3a2adcb20a6eb16e7f683,2020-11-30 00:58:28 +1100,manifests/restart.yaml,['2020-11-30 00:58:28: Run 226'],504432,True
,227,2002-01-01T00:00:00,2003-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output227,64.103,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart227,4.851,Ryan Holmes,2020-11-30T04:54:25,13902910,0,[],normal,7189.6,1.9708333333333334,7194.524383561644,1.9721832191780824,0.001388888888888884,87490.34366197183,12.16068484830957,1392.6399999996647,1824,1455,361,0.105,747.616599,4543.26,789.95,"[48, 40]",roundrobin,30,27,1350,80,1,7a73e660007369e7af18054855b5f5a39a100207,2020-11-30 02:56:40 +1100,manifests/restart.yaml,['2020-11-30 02:56:40: Run 227'],506664,True
,228,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output228,64.108,,,Ryan Holmes,2020-11-30T07:05:50,13903389,0,[],normal,7973.92,2.1858333333333335,7979.381589041096,2.187330479452055,0.004444444444444251,87374.3421686747,10.950014257831064,1290.2400000002235,1824,1455,361,0.104,746.834051,4544.12,790.3,"[48, 40]",roundrobin,30,27,1350,80,1,0f3eea4b647ca915b8ef0bfeb777cc60a6efb32e,2020-11-30 04:54:53 +1100,manifests/restart.yaml,['2020-11-30 04:54:53: Run 228'],508896,True
,229,2004-01-01T00:00:00,2005-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output229,64.122,,,Ryan Holmes,2020-11-30T09:04:37,13903857,0,[],normal,7211.89,1.9769444444444444,7197.111536885246,1.9728933287795993,0.002777777777777768,87429.11407324261,12.147805911464314,1351.679999999702,1824,1455,361,0.104,751.481946,4555.95,793.37,"[48, 40]",roundrobin,30,27,1350,80,1,2b835e94ccc3b17b50d90c1efaf9f9edee64a1bf,2020-11-30 07:06:19 +1100,manifests/restart.yaml,['2020-11-30 07:06:19: Run 229'],511128,True
,230,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output230,64.052,,,Ryan Holmes,2020-11-30T11:02:44,13904646,0,[],normal,7154.13,1.961111111111111,7159.030089041096,1.9624543378995434,0.007500000000000062,87218.40440242698,12.18299173458416,1351.679999999702,1824,1455,361,0.1,710.91043,4560.34,752.01,"[48, 40]",roundrobin,30,27,1350,80,1,e5e8f6dc876859c77348cfeafdfca7a57216d66c,2020-11-30 09:05:16 +1100,manifests/restart.yaml,['2020-11-30 09:05:16: Run 230'],513360,True
,231,2006-01-01T00:00:00,2007-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output231,63.993,,,Ryan Holmes,2020-11-30T13:00:53,13907714,0,[],normal,7120.69,1.9519444444444445,7125.567184931507,1.953281392694064,0.01722222222222225,86786.23444773591,12.179554580758634,1341.4400000004098,1824,1455,361,0.099,703.903903,4546.29,745.77,"[48, 40]",roundrobin,30,27,1350,80,1,2562dd3b80e706ee5832de23fe6cc9ddcb67ff29,2020-11-30 11:03:57 +1100,manifests/restart.yaml,['2020-11-30 11:03:57: Run 231'],515592,True
,232,2007-01-01T00:00:00,2008-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output232,64.004,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart232,4.851,Ryan Holmes,2020-11-30T15:00:34,13913676,0,[],normal,7174.4,1.9666666666666666,7179.313972602739,1.9680136986301369,0.028055555555555722,86320.59044701295,12.023515168221408,1382.4000000003725,1824,1455,361,0.099,705.610527,4587.61,748.82,"[48, 40]",roundrobin,30,27,1350,80,1,833ef1dccba53b4e24edd2f9dc9dbea74a188299,2020-11-30 13:02:50 +1100,manifests/restart.yaml,['2020-11-30 13:02:50: Run 232'],517824,True
,233,2008-01-01T00:00:00,2009-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output233,64.103,,,Ryan Holmes,2020-11-30T17:00:36,13920853,0,[],normal,7214.93,1.9777777777777779,7200.14530737705,1.9737249544626596,0.022777777777777786,86555.11691196889,12.02130140669344,1341.4400000004098,1824,1455,361,0.099,714.664574,4610.23,757.59,"[48, 40]",roundrobin,30,27,1350,80,1,adb4eaef1a2a7e3ed608ee3d0ab332201efec842,2020-11-30 15:02:07 +1100,manifests/restart.yaml,['2020-11-30 15:02:07: Run 233'],520056,True
,234,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output234,64.028,,,Ryan Holmes,2020-11-30T18:58:42,13926876,0,[],normal,7161.23,1.9630555555555556,7166.134952054794,1.9644001141552512,0.005277777777777715,87317.28365791703,12.184711039090876,1382.4000000003725,1824,1455,361,0.101,722.296666,4558.85,764.75,"[48, 40]",roundrobin,30,27,1350,80,1,1695336ba45d238e9f47d0c43be18e5381e73971,2020-11-30 17:01:10 +1100,manifests/restart.yaml,['2020-11-30 17:01:10: Run 234'],522288,True
,235,2010-01-01T00:00:00,2011-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output235,63.959,,,Ryan Holmes,2020-11-30T20:57:54,13932262,0,[],normal,7205.81,1.9752777777777777,7210.74548630137,1.976630707762557,0.011388888888888893,87050.05369127518,12.07226823587779,1361.9199999999255,1824,1455,361,0.104,750.175587,4578.0,793.07,"[48, 40]",roundrobin,30,27,1350,80,1,8b279b0434ee9d99354b597070b8160b6a44b491,2020-11-30 18:59:37 +1100,manifests/restart.yaml,['2020-11-30 18:59:37: Run 235'],524520,True
,236,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output236,63.985,,,Ryan Holmes,2020-11-30T22:56:06,13936578,0,[],normal,7167.31,1.9647222222222223,7172.219116438357,1.9660679223744293,0.005277777777777715,87317.48223350255,12.174402484912289,1382.4000000003725,1824,1455,361,0.104,740.525112,4563.56,782.81,"[48, 40]",roundrobin,30,27,1350,80,1,84d8fe523b072b32702d582678ee3efdddb2d3a4,2020-11-30 20:58:26 +1100,manifests/restart.yaml,['2020-11-30 20:58:26: Run 236'],526752,True
,237,2012-01-01T00:00:00,2013-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output237,64.045,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart237,4.851,Ryan Holmes,2020-12-01T00:54:39,13940626,0,[],normal,7182.51,1.968888888888889,7167.791741803279,1.9648542805100182,0.00694444444444442,87244.32222690848,12.171715553353883,1331.2000000001863,1824,1455,361,0.103,740.010408,4570.89,783.51,"[48, 40]",roundrobin,30,27,1350,80,1,09cbc670998376d8181fe53a9015f2e72aedaddf,2020-11-30 22:56:41 +1100,manifests/restart.yaml,['2020-11-30 22:56:41: Run 237'],528984,True
,238,2013-01-01T00:00:00,2014-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output238,64.007,,,Ryan Holmes,2020-12-01T02:53:26,13943771,0,[],normal,7177.44,1.9675,7182.35605479452,1.9688476027397261,0.012222222222222134,87011.47972498948,12.114615184930258,1351.679999999702,1824,1455,361,0.104,743.480792,4569.82,786.24,"[48, 40]",roundrobin,30,27,1350,80,1,f780163cbe29c0811d3dba63a1bba9d4e28286e9,2020-12-01 00:55:33 +1100,manifests/restart.yaml,['2020-12-01 00:55:33: Run 238'],531216,True
,239,2014-01-01T00:00:00,2015-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output239,64.059,,,Ryan Holmes,2020-12-01T04:52:28,13947911,0,[],normal,7185.55,1.9697222222222222,7190.471609589041,1.9710713470319634,0.01416666666666666,86926.84402128257,12.089171439792487,1372.160000000149,1824,1455,361,0.102,729.442511,4579.5,772.04,"[48, 40]",roundrobin,30,27,1350,80,1,ba527270a1ba22b373718ef6adb4b7a6eef6d4e0,2020-12-01 02:54:39 +1100,manifests/restart.yaml,['2020-12-01 02:54:39: Run 239'],533448,True
,240,2015-01-01T00:00:00,2016-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output240,64.115,,,Ryan Holmes,2020-12-01T06:50:38,13951631,0,[],normal,7153.12,1.9608333333333334,7158.019397260274,1.9621763698630137,0.008611111111111125,87169.19153737658,12.177836731029327,1341.4400000004098,1824,1455,361,0.1,710.965869,4565.4,755.55,"[48, 40]",roundrobin,30,27,1350,80,1,2d2b4bebdd5bcf15100d88616d7f6822a5a3a7b6,2020-12-01 04:53:08 +1100,manifests/restart.yaml,['2020-12-01 04:53:08: Run 240'],535680,True
,241,2016-01-01T00:00:00,2017-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output241,64.042,,,Ryan Holmes,2020-12-01T08:48:40,13956099,0,[],normal,7168.32,1.965,7153.630819672131,1.9609733606557378,0.0022222222222221255,87453.09912454108,12.2249947375044,1361.9199999999255,1824,1455,361,0.097,691.269441,4580.47,733.37,"[48, 40]",roundrobin,30,27,1350,80,1,13243e2c930a4f368cecfb6401eef69abb7c2fb4,2020-12-01 06:51:00 +1100,manifests/restart.yaml,['2020-12-01 06:51:00: Run 241'],537912,True
,242,2017-01-01T00:00:00,2018-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output242,63.852,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart242,4.851,Ryan Holmes,2020-12-01T10:51:56,13959640,0,[],normal,7484.48,2.0516666666666667,7489.606356164383,2.0530719178082193,0.002777777777777768,87433.62249864792,11.673994378447532,1372.160000000149,1824,1455,361,0.099,736.927948,4884.37,774.64,"[48, 40]",roundrobin,30,27,1350,80,1,43a7d04e2e8ff5e520a2cbea0392c245e69176a9,2020-12-01 08:49:00 +1100,manifests/restart.yaml,['2020-12-01 08:49:00: Run 242'],540144,True
,243,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output243,63.864,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart243,4.852,Ryan Holmes,2020-12-01T12:50:18,13965256,0,[],normal,7190.61,1.971111111111111,7195.5350753424655,1.9724611872146118,0.0016666666666667052,87477.99267811884,12.1572602679524,1392.6399999996647,1824,1455,361,0.098,698.490925,4564.04,740.51,"[48, 40]",roundrobin,30,27,1350,80,1,c3c1182054dfe6674d400efaa8e236f0832688fb,2020-12-01 10:52:47 +1100,manifests/restart.yaml,['2020-12-01 10:52:47: Run 243'],542376,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
Total,12993,,,,22280.0,,,3909.879999999999,,63.015,,,847055534,0,,,439288.08999999997,120.41888888888886,439293.6270678755,120.4204067311051,0.7247222222222203,5221531.428356089,725.1613551050268,82800.64000000805,111264,88755,22021,6.326000000000003,45288.45181200001,277821.04,47870.30999999999,,,1830,1647,82350,4880,61,,,,,29000376,60
Mean,213.0,,,0.25,365.24590163934425,,,64.09639344262294,,4.847307692307693,,,13886156.295081967,0.0,nan,,7201.4440983606555,1.9740801457194899,7201.534869965173,1.9741050283787727,0.012078703703703671,87025.52380593483,12.086022585083782,1357.3875409837385,1824.0,1455.0,361.0,0.10370491803278689,742.433636262295,4554.4432786885245,784.7591803278691,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,475416.0,0.9836065573770492
Median,213.0,,,0.0,365.0,,,64.1,,4.849,,,13886311.0,0.0,nan,,7180.48,1.9683333333333333,7179.313972602739,1.9680136986301369,0.005972222222222046,87288.29192991665,12.147402000681366,1351.679999999702,1824.0,1455.0,361.0,0.104,743.923353,4544.59,786.24,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,475416.0,1.0
Min,183,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output183,63.806,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart187,4.835,Ryan Holmes,2020-11-26T13:39:27,13827239,0,[],normal,7111.57,1.9494444444444445,7116.440938356164,1.9507796803652968,0.0011111111111110628,83620.37533512063,10.950014257831064,1290.2400000002235,1824,1455,361,0.097,691.269441,4515.69,733.37,"[48, 40]",roundrobin,30,27,1350,80,1,06b63be5ffa97a31e2fa27fffb05f4de49404795,2020-11-26 11:41:55 +1100,,['2020-11-26 13:42:30: Run 184'],408456,False
Max,243,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle4,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/output243,64.298,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle4/restart243,4.852,Ryan Holmes,2020-12-01T12:50:18,13965256,0,[],normal,7973.92,2.1858333333333335,7979.381589041096,2.187330479452055,0.09305555555555567,87502.19641332194,12.288764933532299,1392.6399999996647,1824,1455,361,0.111,799.235742,4884.37,842.98,"[48, 40]",roundrobin,30,27,1350,80,1,ff9122edd39cc5c35ee23e561302fdb91493ed56,2020-12-01 10:52:47 +1100,manifests/restart.yaml,['2020-12-01 10:52:47: Run 243'],542376,True
Std dev,17.60681686165901,,,0.4330127018922193,0.4306205093955311,,,0.0985250702369576,,0.0050289105011326555,,,35152.02115791775,0.0,nan,,112.9403198179485,0.030959514737505873,113.32650307333452,0.03106538211286,0.01746030857934279,744.1211118554078,0.20159609407363985,21.66483958579923,0.0,0.0,0.0,0.0029827056827656795,23.175996710113065,48.75259400316134,22.759491645989705,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,39298.41523522291,0.12698306053139075
