,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,347,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output347,89.927,,,Ryan Holmes,2021-04-25T03:07:15,21486093,0,[],normal,7274.72,1.9941666666666666,7259.812786885246,1.9900802595628415,0.0002777777777778212,87539.80612813371,12.058135477856009,1402.8799999998882,1824,1455,361,0.099,715.712646,4598.3,758.3,"[48, 40]",roundrobin,30,27,1350,80,1,70eea9a9ce5e6c09675b597f236b2d09f865e5bd,2021-04-25 01:08:27 +1000,manifests/restart.yaml,['2021-04-25 01:08:27: Run 347'],1350,774504,True
,350,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output350,89.878,,,Ryan Holmes,2021-04-25T09:05:21,21498940,2,"[21490967, 21495091]",normal,7214.93,1.9777777777777779,7219.8717328767125,1.9791324200913243,3.990555555555556,29012.843339849205,4.018470744810479,1372.160000000149,1824,1455,361,0.098,708.244158,4603.81,751.6,"[48, 40]",roundrobin,30,27,1350,80,1,e31077b19386745f38e6e5e5734813c17953d89c,2021-04-25 07:06:53 +1000,manifests/restart.yaml,"['2021-04-25 03:07:42: Run 348', '2021-04-25 05:07:19: Run 349', '2021-04-25 07:06:53: Run 350']",1350,781200,True
,352,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output352,89.82,,,Ryan Holmes,2021-04-25T13:10:08,21507182,1,[21503169],normal,7570.61,2.075277777777778,7575.795349315068,2.076699200913242,2.0044444444444443,44536.03213726424,5.878726930142163,1372.160000000149,1824,1455,361,0.141,1058.252584,4627.08,790.93,"[48, 40]",roundrobin,30,27,1350,80,1,f3938856042cfc073bdcead9331cf92dba149424,2021-04-25 11:05:50 +1000,manifests/restart.yaml,"['2021-04-25 09:05:37: Run 351', '2021-04-25 11:05:50: Run 352']",1350,785664,True
,356,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output356,89.804,,,Ryan Holmes,2021-04-25T21:10:06,21524574,3,"[21512644, 21516396, 21520800]",normal,7313.23,2.004722222222222,7318.239061643835,2.006095319634703,5.994722222222222,21941.213695395512,2.9981548171052834,1361.9199999999255,1824,1455,361,0.104,758.015229,4634.33,803.0,"[48, 40]",roundrobin,30,27,1350,80,1,3a1acaff1f2c52b1c67918acd63b572ab7375331,2021-04-25 19:10:03 +1000,manifests/restart.yaml,"['2021-04-25 13:10:34: Run 353', '2021-04-25 15:09:46: Run 354', '2021-04-25 17:08:36: Run 355', '2021-04-25 19:10:03: Run 356']",1350,794592,True
,358,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output358,89.774,,,Ryan Holmes,2021-04-26T01:56:20,21533409,1,[21529339],normal,10094.83,2.7672222222222222,10101.744267123287,2.769117579908676,2.003333333333333,50785.68254337953,5.027417166821821,1402.8799999998882,1824,1455,361,0.102,734.012626,4625.75,778.45,"[48, 40]",roundrobin,30,27,1350,80,1,dff4b8af65965b8517316390a883c2227a0912f7,2021-04-25 23:57:35 +1000,manifests/restart.yaml,"['2021-04-25 21:10:32: Run 357', '2021-04-25 23:57:35: Run 358']",1350,799056,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
Total,12798,,,,14246.0,,,3505.263000000001,,29.086999999999996,,,830878346,18,,,292457.11999999994,80.16916666666668,292425.7693667752,80.16057275058012,79.00555555555556,2535432.215579954,340.7427279286848,53995.51999999676,71136,56745,14079,4.036000000000001,29432.595997,180678.7099999999,30673.549999999996,,,1170,1053,52500,3120,39,,,,,52500,28565136,38
Mean,328.15384615384613,,,0.25,365.28205128205127,,,89.87853846153845,,4.847833333333333,,,21304572.974358976,0.46153846153846156,"[543305.76923077 544587.41025641 544720.58974359 544803.66666667
 544858.12820513 545560.15384615 546464.48717949 546741.17948718
 547165.12820513 547602.38461538 550428.         551050.43589744
 551156.17948718 551363.30769231 551606.25641026 551702.46153846
 551815.38461538 552034.33333333]",,7498.900512820513,2.055619658119658,7498.096650430132,2.055399301296927,2.079093567251462,66721.9004099988,8.966913892860127,1384.5005128204298,1824.0,1455.0,361.0,0.1034871794871795,754.6819486410257,4632.787435897435,786.501282051282,44.0,,30.0,27.0,1346.1538461538462,80.0,1.0,,,,,1346.1538461538462,732439.3846153846,0.9743589743589743
Median,329.0,,,0.0,365.0,,,89.845,,4.85,,,21281735.0,0.0,[],,7289.92,1.9983333333333333,7280.04125,1.9956244307832423,0.028750000000000053,86338.6102143419,11.781615981108665,1392.6399999996647,1824.0,1455.0,361.0,0.103,750.427405,4616.24,791.23,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,1350.0,734328.0,1.0
Min,305,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output305,89.533,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/restart309,4.837,Ryan Holmes,2021-04-19T12:44:01,21137773,0,[],normal,7184.53,1.9694444444444446,7189.4509109589035,1.970793378995434,0.0002777777777778212,4568.043394371838,0.628642196097404,1331.2000000001863,1824,1455,361,0.097,697.697189,4579.15,740.52,"[48, 40]",roundrobin,30,27,1200,80,1,139ca304dd6dfccb61b783499cfa618e7b9f7036,2021-04-19 10:46:05 +1000,,['2021-04-19 15:58:18: Run 306'],1200,680760,False
Max,358,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle6,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/output358,90.567,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle6/restart339,4.854,Ryan Holmes,2021-04-26T01:56:20,21533409,3,[21529339],normal,11781.01,3.2294444444444443,11756.868586065575,3.2228267304189435,36.160833333333336,87539.80612813371,12.058779668016474,1402.8799999998882,1824,1455,361,0.141,1058.252584,5165.56,823.51,"[48, 40]",roundrobin,30,27,1350,80,1,f3938856042cfc073bdcead9331cf92dba149424,2021-04-25 23:57:35 +1000,manifests/restart.yaml,"['2021-04-25 21:10:32: Run 357', '2021-04-25 23:57:35: Run 358']",1350,799056,True
Std dev,15.200435994992702,,,0.4330127018922193,0.4499981737124165,,,0.17220691879156305,,0.006011562932290545,,,122655.27872435031,0.779419700183111,,,834.2992442853594,0.22870050110395748,831.9315506476736,0.22805146343688085,5.853684490588106,26205.09431873992,3.644297081614406,19.701057884954263,0.0,0.0,0.0,0.006762914691287364,54.14431496683874,89.07026266303073,21.332144058936425,4.0,,0.0,0.0,23.709284626803754,0.0,0.0,,,,,23.709284626803754,33927.373140823714,0.15806189751202507
