,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,278,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output278,64.048,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart278,4.851,Ryan Holmes,2020-12-05T06:53:06,14123856,0,[],normal,7212.91,1.9772222222222222,7198.129446721311,1.9731705373406194,0.010555555555555651,87087.11906092789,12.098576401761619,1320.9599999999627,1824,1455,361,0.103,741.593436,4591.99,785.0,"[48, 40]",roundrobin,30,27,1350,80,1,7411cfe98cc1639a2f71272adac427facc71cb57,2020-12-05 04:54:39 +1100,manifests/restart.yaml,['2020-12-05 04:54:39: Run 278'],1350,620496,True
,279,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output279,63.985,,,Ryan Holmes,2020-12-05T22:14:44,14140498,1,[14125559],normal,10251.89,2.810277777777778,10258.911842465754,2.812202625570776,12.550277777777778,16017.998770299107,1.5613740537270417,1372.160000000149,1824,1455,361,0.068,704.341772,6748.58,730.04,"[48, 40]",roundrobin,30,27,900,80,1,823a31b410972f0a61061d3b893869a92b703a6a,2020-12-05 19:26:28 +1100,"README.md, accessom2.nml, manifests/restart.yaml","['2020-12-05 06:54:31: Run 279', '2020-12-05 19:26:27: Run 279']",900,622728,True
,280,1994-01-01T00:00:00,1995-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output280,64.026,,,Ryan Holmes,2020-12-06T09:32:29,14149302,0,[],normal,7163.25,1.9636111111111112,7168.156335616438,1.9649560502283105,9.33222222222222,15219.594245665807,2.123222978556448,1351.679999999702,1824,1455,361,0.1,710.976484,4554.21,752.6,"[48, 40]",roundrobin,30,27,1350,80,1,8503cdd60cdb04f9d551748147603ceac2610950,2020-12-06 07:35:03 +1100,"accessom2.nml, manifests/restart.yaml",['2020-12-06 07:35:03: Run 280'],1350,624960,True
,281,1995-01-01T00:00:00,1996-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output281,64.0,,,Ryan Holmes,2020-12-06T11:29:56,14151022,0,[],normal,7124.75,1.9530555555555555,7129.629965753425,1.9543932648401827,0.004444444444444473,87353.25670498084,12.252144518660131,1341.4400000004098,1824,1455,361,0.096,682.864321,4568.36,727.03,"[48, 40]",roundrobin,30,27,1350,80,1,1a4e5103e16b291b4657176297465e8a63a86b29,2020-12-06 09:32:56 +1100,manifests/restart.yaml,['2020-12-06 09:32:56: Run 281'],1350,627192,True
,282,1996-01-01T00:00:00,1997-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output282,64.088,,,Ryan Holmes,2020-12-06T13:27:53,14154414,0,[],normal,7132.85,1.9552777777777777,7118.233504098361,1.9512710610200363,0.010555555555555651,87081.84824078,12.233631868165347,1341.4400000004098,1824,1455,361,0.097,688.641137,4571.08,732.78,"[48, 40]",roundrobin,30,27,1350,80,1,3ecd90c8b17cbdbd397a20b01678d66da2f29aba,2020-12-06 11:30:44 +1100,manifests/restart.yaml,['2020-12-06 11:30:44: Run 282'],1350,629424,True
,283,1997-01-01T00:00:00,1998-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output283,64.07,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart283,4.852,Ryan Holmes,2020-12-06T15:25:26,14156984,0,[],normal,7118.67,1.9513888888888888,7123.545801369863,1.9527254566210046,0.007777777777777883,87204.46448319864,12.241721596908825,1351.679999999702,1824,1455,361,0.096,683.799116,4576.82,728.98,"[48, 40]",roundrobin,30,27,1350,80,1,d4fe2eccf0a90e28b09891af0c683f8d3c648da1,2020-12-06 13:28:31 +1100,manifests/restart.yaml,['2020-12-06 13:28:31: Run 283'],1350,631656,True
,284,1998-01-01T00:00:00,1999-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output284,64.103,,,Ryan Holmes,2020-12-06T17:23:41,14160846,0,[],normal,7159.2,1.9625,7164.103561643836,1.9638441780821916,0.008333333333333526,87181.80126849894,12.169254746018034,1392.6399999996647,1824,1455,361,0.099,711.316152,4570.18,755.04,"[48, 40]",roundrobin,30,27,1350,80,1,07b032cddecf57417db25ac6f0c34b4ae310d05a,2020-12-06 15:26:12 +1100,manifests/restart.yaml,['2020-12-06 15:26:12: Run 284'],1350,633888,True
,285,1999-01-01T00:00:00,2000-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output285,64.04,,,Ryan Holmes,2020-12-06T19:23:03,14164512,0,[],normal,7169.33,1.9652777777777777,7174.2405,1.9666238584474884,0.02416666666666667,86488.4266964535,12.055412234431437,1382.4000000003725,1824,1455,361,0.099,705.143208,4570.59,749.24,"[48, 40]",roundrobin,30,27,1350,80,1,2e843709592bc5f8d78eeadb272cd78f1434e706,2020-12-06 17:25:26 +1100,manifests/restart.yaml,['2020-12-06 17:25:26: Run 285'],1350,636120,True
,286,2000-01-01T00:00:00,2001-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output286,64.146,,,Ryan Holmes,2020-12-06T21:21:57,14167402,0,[],normal,7182.51,1.968888888888889,7167.791741803279,1.9648542805100182,0.012777777777777777,86987.5054667788,12.13588628132971,1331.2000000001863,1824,1455,361,0.099,710.303252,4586.22,753.87,"[48, 40]",roundrobin,30,27,1350,80,1,77ebb11f1ac4ad2591d0a3ef2797c8bf59360882,2020-12-06 19:23:59 +1100,manifests/restart.yaml,['2020-12-06 19:23:59: Run 286'],1350,638352,True
,287,2001-01-01T00:00:00,2002-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output287,64.054,,,Ryan Holmes,2020-12-06T23:20:28,14171135,0,[],normal,7155.15,1.9613888888888888,7160.050787671233,1.962732305936073,0.01388888888888884,86936.43088173252,12.141873495007447,1341.4400000004098,1824,1455,361,0.098,703.478122,4562.5,747.62,"[48, 40]",roundrobin,30,27,1350,80,1,d864f508b530232cda20ef9d04210d34895fb8c3,2020-12-06 21:22:57 +1100,manifests/restart.yaml,['2020-12-06 21:22:57: Run 287'],1350,640584,True
,288,2002-01-01T00:00:00,2003-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output288,64.102,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart288,4.853,Ryan Holmes,2020-12-07T01:19:27,14174903,0,[],normal,7149.07,1.9597222222222221,7153.966623287671,1.961064497716895,0.023333333333333428,86521.87253116682,12.094251635102667,1341.4400000004098,1824,1455,361,0.099,705.562267,4571.0,749.86,"[48, 40]",roundrobin,30,27,1350,80,1,c3d579263dc6878729a157fb7699e13a813ab7ae,2020-12-06 23:22:03 +1100,manifests/restart.yaml,['2020-12-06 23:22:02: Run 288'],1350,642816,True
,289,2003-01-01T00:00:00,2004-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output289,64.109,,,Ryan Holmes,2020-12-07T03:17:48,14179720,0,[],normal,7130.83,1.9547222222222222,7135.714130136987,1.9560610730593608,0.01777777777777767,86762.9505703422,12.158972316997318,1351.679999999702,1824,1455,361,0.097,687.952243,4561.89,730.96,"[48, 40]",roundrobin,30,27,1350,80,1,6c31e99638f023711bf2db18f7f8dac895a8a436,2020-12-07 01:20:47 +1100,manifests/restart.yaml,['2020-12-07 01:20:46: Run 289'],1350,645048,True
,290,2004-01-01T00:00:00,2005-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output290,64.12,,,Ryan Holmes,2020-12-07T05:18:07,14183079,0,[],normal,7226.08,1.9808333333333332,7211.272459016393,1.9767742486338797,0.02444444444444449,86484.73639008173,11.99299248247765,1382.4000000003725,1824,1455,361,0.103,743.852161,4582.32,788.16,"[48, 40]",roundrobin,30,27,1350,80,1,85500ecc295e728134201ddafb053b5d6793ec40,2020-12-07 03:19:32 +1100,manifests/restart.yaml,['2020-12-07 03:19:32: Run 290'],1350,647280,True
,291,2005-01-01T00:00:00,2006-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output291,64.05,,,Ryan Holmes,2020-12-07T07:18:37,14186674,0,[],normal,7281.81,1.9961111111111112,7286.797541095891,1.997478310502283,0.012222222222222134,87019.14024896266,11.942027997648403,1382.4000000003725,1824,1455,361,0.102,739.419549,4645.45,783.61,"[48, 40]",roundrobin,30,27,1350,80,1,690a62db8b2b8eb96a39e048af55d36b5c994db2,2020-12-07 05:19:05 +1100,manifests/restart.yaml,['2020-12-07 05:19:05: Run 291'],1350,649512,True
,292,2006-01-01T00:00:00,2007-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output292,64.0,,,Ryan Holmes,2020-12-07T09:17:04,14190288,0,[],normal,7176.43,1.9672222222222222,7181.345363013699,1.9685696347031962,0.00694444444444442,87244.06247361757,12.148707249612768,1310.7199999997392,1824,1455,361,0.103,738.106379,4564.52,781.4,"[48, 40]",roundrobin,30,27,1350,80,1,8aa74c2385e36a55a871d4de92bc78933be20550,2020-12-07 07:19:11 +1100,manifests/restart.yaml,['2020-12-07 07:19:11: Run 292'],1350,651744,True
,293,2007-01-01T00:00:00,2008-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output293,64.013,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart293,4.853,Ryan Holmes,2020-12-07T11:15:25,14194295,0,[],normal,7162.24,1.9633333333333334,7167.145643835616,1.9646780821917809,0.009166666666666545,87145.12547528517,12.158972316997318,1331.2000000001863,1824,1455,361,0.102,730.206359,4565.64,774.33,"[48, 40]",roundrobin,30,27,1350,80,1,127d7ff0c347954c8232ab22acb91e9a02796b83,2020-12-07 09:17:46 +1100,manifests/restart.yaml,['2020-12-07 09:17:46: Run 293'],1350,653976,True
,294,2008-01-01T00:00:00,2009-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output294,64.123,,,Ryan Holmes,2020-12-07T13:15:07,14200667,0,[],normal,7248.37,1.9869444444444444,7233.516782786885,1.9828728369763207,0.008055555555555705,87198.43609022556,12.054777601086904,1341.4400000004098,1824,1455,361,0.103,744.337586,4579.14,788.57,"[48, 40]",roundrobin,30,27,1350,80,1,52f21ff5cff67c08322b9800e5c0a88cd19ed3b6,2020-12-07 11:16:05 +1100,manifests/restart.yaml,['2020-12-07 11:16:05: Run 294'],1350,656208,True
,295,2009-01-01T00:00:00,2010-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output295,64.051,,,Ryan Holmes,2020-12-07T15:14:28,14212029,0,[],normal,7163.25,1.9636111111111112,7168.156335616438,1.9649560502283105,0.025555555555555554,86427.14704650188,12.057095716100816,1341.4400000004098,1824,1455,361,0.1,711.639384,4574.37,755.39,"[48, 40]",roundrobin,30,27,1350,80,1,62af24210f9e400fdec66d4fddd96179129e8add,2020-12-07 13:16:54 +1100,manifests/restart.yaml,['2020-12-07 13:16:54: Run 295'],1350,658440,True
,296,2010-01-01T00:00:00,2011-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output296,63.982,,,Ryan Holmes,2020-12-07T17:12:39,14220642,0,[],normal,7144.0,1.9583333333333333,7148.893150684931,1.9596746575342465,0.011388888888888893,87045.77633620083,12.176119365815534,1341.4400000004098,1824,1455,361,0.098,701.959121,4567.01,745.76,"[48, 40]",roundrobin,30,27,1350,80,1,2933f293231b696445f068080f2f15ac6ea57eaf,2020-12-07 15:15:22 +1100,manifests/restart.yaml,['2020-12-07 15:15:22: Run 296'],1350,660672,True
,297,2011-01-01T00:00:00,2012-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output297,64.018,,,Ryan Holmes,2020-12-07T19:12:29,14231420,0,[],normal,7175.41,1.9669444444444444,7180.324664383562,1.9682916666666666,0.030277777777777848,86224.67649513212,12.008464871070645,1341.4400000004098,1824,1455,361,0.098,701.699218,4600.93,745.22,"[48, 40]",roundrobin,30,27,1350,80,1,3a04c0ebb40f102db5942811eac1fb95ba61a474,2020-12-07 17:14:41 +1100,manifests/restart.yaml,['2020-12-07 17:14:41: Run 297'],1350,662904,True
,298,2012-01-01T00:00:00,2013-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output298,64.085,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart298,4.853,Ryan Holmes,2020-12-07T21:11:54,14240416,0,[],normal,7169.33,1.9652777777777777,7154.63875,1.9612505692167577,0.025000000000000133,86452.21381716678,12.08337930649074,1341.4400000004098,1824,1455,361,0.099,706.535847,4577.13,750.35,"[48, 40]",roundrobin,30,27,1350,80,1,4667a7f268185313180784a8985d4a3155467513,2020-12-07 19:14:12 +1100,manifests/restart.yaml,['2020-12-07 19:14:12: Run 298'],1350,665136,True
,299,2013-01-01T00:00:00,2014-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output299,64.051,,,Ryan Holmes,2020-12-07T23:11:07,14247257,0,[],normal,7172.37,1.9661111111111111,7177.28258219178,1.9674577625570777,0.02083333333333326,86633.96728645323,12.07058051488857,1351.679999999702,1824,1455,361,0.099,707.516983,4560.23,751.45,"[48, 40]",roundrobin,30,27,1350,80,1,6328a69264fa9327881b1590800053257b385629,2020-12-07 21:13:23 +1100,manifests/restart.yaml,['2020-12-07 21:13:23: Run 299'],1350,667368,True
,300,2014-01-01T00:00:00,2015-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output300,64.117,,,Ryan Holmes,2020-12-08T01:10:58,14253835,0,[],normal,7161.23,1.9630555555555556,7166.134952054794,1.9644001141552512,0.0344444444444445,86042.31289111389,12.006794941315249,1351.679999999702,1824,1455,361,0.098,700.13046,4578.47,744.31,"[48, 40]",roundrobin,30,27,1350,80,1,dc3a7966e09c7af9a1287eb9c40b06b410c943ac,2020-12-07 23:13:22 +1100,manifests/restart.yaml,['2020-12-07 23:13:22: Run 300'],1350,669600,True
,301,2015-01-01T00:00:00,2016-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output301,64.165,,,Ryan Holmes,2020-12-08T03:10:11,14260322,0,[],normal,7149.07,1.9597222222222221,7153.966623287671,1.961064497716895,0.02722222222222226,86352.53012721935,12.07058051488857,1341.4400000004098,1824,1455,361,0.098,701.18338,4573.84,744.88,"[48, 40]",roundrobin,30,27,1350,80,1,f80b060f896f722532412415712015e5a21c5240,2020-12-08 01:12:46 +1100,manifests/restart.yaml,['2020-12-08 01:12:46: Run 301'],1350,671832,True
,302,2016-01-01T00:00:00,2017-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output302,64.116,,,Ryan Holmes,2020-12-08T05:08:45,14265089,0,[],normal,7149.07,1.9597222222222221,7134.420266393443,1.955706397996357,0.01638888888888901,86825.92746696653,12.170004600928614,1341.4400000004098,1824,1455,361,0.097,692.267093,4572.34,736.34,"[48, 40]",roundrobin,30,27,1350,80,1,e49f57c9cf8243c22e1d39ee3c7cedad1b290990,2020-12-08 03:11:22 +1100,manifests/restart.yaml,['2020-12-08 03:11:22: Run 302'],1350,674064,True
,303,2017-01-01T00:00:00,2018-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output303,63.908,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart303,4.853,Ryan Holmes,2020-12-08T07:06:24,14273204,0,[],normal,7113.6,1.95,7118.472328767123,1.9513356164383562,0.010833333333333472,87068.28729281768,12.231316393681535,1320.9599999999627,1824,1455,361,0.097,690.464489,4560.86,734.62,"[48, 40]",roundrobin,30,27,1350,80,1,4cbf221fdfbd51ec88079d6162b9f68d2c15103f,2020-12-08 05:09:36 +1100,manifests/restart.yaml,['2020-12-08 05:09:36: Run 303'],1350,676296,True
,304,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output304,63.93,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart304,4.855,Ryan Holmes,2020-12-08T12:32:10,14283100,1,[14277289],normal,10346.13,2.8361111111111112,10353.216390410958,2.8380536529680365,2.593333333333333,45733.43047170777,4.417316198864113,1372.160000000149,1824,1455,361,0.074,772.904715,6813.56,795.91,"[48, 40]",roundrobin,30,27,900,80,1,3060e369f2bd9f10ec566bac3c7a5bc78074afb1,2020-12-08 09:42:16 +1100,"accessom2.nml, manifests/restart.yaml","['2020-12-08 07:07:29: Run 304', '2020-12-08 09:42:16: Run 304']",900,678528,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
Total,16714,,,,22280.0,,,3908.2070000000003,,63.036000000000016,,,860841790,6,,,445417.76,122.09916666666666,445426.35124618234,122.1015217206877,44.77166666666665,4798911.688451814,663.986293394554,82432.00000001024,111264,88755,22021,6.285000000000003,46964.166738,286542.07,49575.32000000002,,,1830,1647,81450,4880,61,,,,,81450,37305648,60
Mean,274.0,,,0.25,365.24590163934425,,,64.06896721311475,,4.848923076923077,,,14112160.49180328,0.09836065573770492,,,7301.930491803278,2.001625683060109,7302.071331904627,2.0016642905030766,0.7461944444444445,79981.8614741969,11.066438223242564,1351.34426229525,1824.0,1455.0,361.0,0.1030327868852459,769.9043727540985,4697.410983606557,812.7101639344262,44.0,,30.0,27.0,1335.2459016393443,80.0,1.0,,,,,1335.2459016393443,611568.0,0.9836065573770492
Median,274.0,,,0.0,365.0,,,64.07,,4.852,,,14115042.0,0.0,,,7201.76,1.9741666666666666,7203.650630136986,1.9746849315068493,0.011805555555555514,87032.45829258175,12.072771070762046,1341.4400000004098,1824.0,1455.0,361.0,0.102,738.106379,4571.0,779.05,44.0,,30.0,27.0,1350.0,80.0,1.0,,,,,1350.0,611568.0,1.0
Min,244,1958-01-01T00:00:00,1959-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output244,63.706,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart248,4.835,Ryan Holmes,2020-12-01T15:38:42,13971870,0,[],normal,7113.6,1.95,7118.233504098361,1.9512710610200363,0.0022222222222221255,11018.459385047161,1.5336672011474493,1290.2400000002235,1824,1455,361,0.068,682.864321,4542.05,727.03,"[48, 40]",roundrobin,30,27,900,80,1,05bb452209cd8a87a1e97ad1e884c7877d6f7cb9,2020-12-01 13:40:11 +1100,,['2020-12-01 17:05:12: Run 245'],900,544608,False
Max,304,2018-01-01T00:00:00,2019-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/025deg_jra55_iaf_amoctopo_cycle5,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/output304,64.247,/scratch/e14/rmh561/access-om2/archive/025deg_jra55_iaf_amoctopo_cycle5/restart304,4.855,Ryan Holmes,2020-12-08T12:32:10,14283100,1,[14277289],normal,10346.13,2.8361111111111112,10353.216390410958,2.8380536529680365,13.67,87454.2175066313,12.25736263813145,1392.6399999996647,1824,1455,361,0.288,3203.068317,7842.77,3246.97,"[48, 40]",roundrobin,30,27,1350,80,1,f80b060f896f722532412415712015e5a21c5240,2020-12-08 09:42:16 +1100,manifests/restart.yaml,"['2020-12-08 07:07:29: Run 304', '2020-12-08 09:42:16: Run 304']",1350,678528,True
Std dev,17.60681686165901,,,0.4330127018922193,0.4306205093955311,,,0.09046491344363518,,0.005690228310432975,,,88496.11758671713,0.29780167417352377,,,555.1462061487922,0.15217840563774082,556.2165628100854,0.1524718142418523,2.6222498479692766,18146.484148977117,2.636591393534706,22.630564306921503,0.0,0.0,0.0,0.024920836770622783,315.0591736066356,565.6292860537329,315.1860601711355,4.0,,0.0,0.0,80.13526591869011,0.0,0.0,,,,,80.13526591869011,39298.41523522291,0.12698306053139075
